ID,Year,Player,Pos,Age,Tm,G,GS,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
20665,2011,Carlos Delfino,SF,28,MIL,49,40,1590,13.1,0.517,0.554,0.146,1.7,13.2,7.3,12.1,2.6,0.4,9.5,17.7,0.9,2.6,3.5,0.105,0.5,1.5,2.1,1.6,200,513,0.39,105,284,0.37,95,229,0.415,0.492,60,75,0.8,24,176,200,112,76,8,57,72,565
20666,2011,Luol Deng,SF,25,CHI,82,82,3208,15.5,0.549,0.288,0.291,4.4,12.8,8.7,11.9,1.3,1.1,10.7,20.9,4.7,5.2,9.9,0.149,1.2,1,2.2,3.4,531,1155,0.46,115,333,0.345,416,822,0.506,0.51,253,336,0.753,116,360,476,230,78,48,156,162,1430
20667,2011,DeMar DeRozan,SG,21,TOR,82,82,2851,14.5,0.53,0.045,0.348,3,10.2,6.5,8.6,1.5,0.8,9.8,23.2,2.8,0.5,3.2,0.055,-0.6,-1.9,-2.4,-0.3,539,1154,0.467,5,52,0.096,534,1102,0.485,0.469,327,402,0.813,75,240,315,148,85,31,144,217,1410
20668,2011,Boris Diaw,PF,28,CHA,82,82,2778,13.9,0.558,0.292,0.159,4.5,13.6,9,20.6,1.4,1.3,16.7,16.8,2.4,2.3,4.8,0.082,0.8,0.7,1.5,2.5,381,774,0.492,78,226,0.345,303,548,0.553,0.543,84,123,0.683,105,309,414,337,74,46,166,190,924
20669,2011,Ike Diogu,PF,27,LAC,36,0,470,13.7,0.59,0,0.419,10.3,18.3,14.3,0.7,0.3,0.5,11.2,18.7,0.7,0.3,1,0.104,-2.9,-4.7,-7.6,-0.7,83,148,0.561,0,0,,83,148,0.561,0.561,41,62,0.661,41,74,115,2,3,3,22,72,207
20670,2011,DeSagana Diop,C,29,CHA,16,0,181,5.4,0.347,0,0.458,8,18.9,13.4,5.7,1.2,6.7,27.6,10.3,-0.3,0.3,-0.1,-0.016,-7.4,4.2,-3.3,-0.1,8,24,0.333,0,0,,8,24,0.333,0.333,4,11,0.364,12,28,40,7,4,15,11,26,20
20671,2011,Keyon Dooling,PG,30,MIL,80,22,1757,11.3,0.509,0.451,0.181,0.8,7.1,3.9,23.4,1.6,0.2,14,17.3,0.8,2.1,2.9,0.08,-1,-1.2,-2.2,-0.1,206,519,0.397,81,234,0.346,125,285,0.439,0.475,78,94,0.83,12,105,117,243,54,4,91,119,571
20672,2011,Joey Dorsey,C,27,TOR,43,9,522,14.2,0.529,0,0.657,17.5,25.8,21.6,7.4,2.4,2.5,23.4,14.3,0.2,0.5,0.8,0.072,-1.6,1.6,0,0.3,52,99,0.525,0,0,,52,99,0.525,0.525,31,65,0.477,79,111,190,27,24,17,39,78,135
20673,2011,Toney Douglas,SG,24,NYK,81,9,1971,15.2,0.534,0.507,0.142,3.7,10.5,7.1,19.5,2.3,0.1,10,20.1,3,1.2,4.2,0.101,2.5,-1.8,0.7,1.4,314,755,0.416,143,383,0.373,171,372,0.46,0.511,85,107,0.794,65,179,244,244,89,4,89,177,856
20674,2011,Chris Douglas-Roberts,SF,24,MIL,44,12,884,11.5,0.517,0.168,0.326,0.9,11,5.8,9.8,1.8,1.2,10.1,18.4,0.4,1.3,1.6,0.088,-2.8,0.6,-2.3,-0.1,117,273,0.429,15,46,0.326,102,227,0.449,0.456,74,89,0.831,7,81,88,50,29,13,35,73,323
20675,2011,Zabian Dowdell,PG,26,PHO,24,0,292,11.7,0.457,0.08,0.136,2,5.9,4,27.7,3.5,0.5,18,25,-0.4,0.2,-0.1,-0.019,-3.5,-1,-4.6,-0.2,51,125,0.408,3,10,0.3,48,115,0.417,0.42,16,17,0.941,5,15,20,51,20,2,29,30,121
20676,2011,Goran Dragic,PG,24,TOT,70,5,1234,13.2,0.524,0.351,0.302,3.3,9.9,6.6,25.6,2.1,0.6,19,22.4,0.2,0.8,1,0.04,-0.3,-1.2,-1.5,0.2,192,441,0.435,56,155,0.361,136,286,0.476,0.499,83,133,0.624,36,106,142,204,50,10,117,125,523
20677,2011,Goran Dragic,PG,24,PHO,48,2,856,11.2,0.492,0.32,0.307,3.2,8.4,5.8,26.8,2.1,0.5,21.1,24,-0.7,0.5,-0.2,-0.012,-1.7,-1.3,-3,-0.2,133,316,0.421,28,101,0.277,105,215,0.488,0.465,59,97,0.608,24,62,86,149,36,6,96,90,353
20678,2011,Goran Dragic,PG,24,HOU,22,3,378,17.7,0.604,0.432,0.288,3.6,13.2,8.4,22.7,1.9,0.7,13,18.9,0.9,0.3,1.2,0.157,2.9,-0.9,2,0.4,59,125,0.472,28,54,0.519,31,71,0.437,0.584,24,36,0.667,12,44,56,55,14,4,21,35,170
20679,2011,Jared Dudley,SF,25,PHO,82,15,2140,15.6,0.598,0.402,0.347,6,11.2,8.6,7.6,2.1,0.7,9.6,16.9,4.2,1.4,5.6,0.126,2.6,0.2,2.8,2.5,300,629,0.477,105,253,0.415,195,376,0.519,0.56,162,218,0.743,111,207,318,108,87,20,77,139,867
20680,2011,Chris Duhon,PG,28,ORL,51,5,774,5.6,0.446,0.403,0.194,1.4,6.3,3.9,22.4,1.1,0.2,30.3,12,-0.7,0.9,0.2,0.014,-4.7,-0.4,-5.1,-0.6,49,129,0.38,13,52,0.25,36,77,0.468,0.43,14,25,0.56,9,43,52,118,16,2,61,30,125
20681,2011,Tim Duncan,C,34,SAS,76,76,2156,21.9,0.537,0.005,0.307,9.3,26.8,18.3,15.7,1.2,4.8,11.4,22.9,3.7,4,7.7,0.171,-0.1,3.9,3.8,3.2,419,838,0.5,0,4,0,419,834,0.502,0.5,184,257,0.716,169,509,678,203,50,146,122,119,1022
20682,2011,Mike Dunleavy,SG,30,IND,61,44,1683,14.6,0.593,0.488,0.24,1.9,16.2,9.1,10.1,1.2,1.3,10.7,16.9,2.6,1.9,4.5,0.129,1.1,0.2,1.3,1.4,240,520,0.462,102,254,0.402,138,266,0.519,0.56,100,125,0.8,28,248,276,105,40,30,69,107,682
20683,2011,Ronald Dupree,SF,30,TOR,3,0,13,0.5,0.25,0.25,0,0,28,13.7,10.7,0,0,0,13.8,0,0,0,-0.094,-8.2,-2.5,-10.7,0,1,4,0.25,0,1,0,1,3,0.333,0.25,0,0,,0,3,3,1,0,0,0,2,2
20684,2011,Kevin Durant,SF,22,OKC,78,78,3038,23.6,0.589,0.269,0.439,2.3,17.7,10.3,13.2,1.5,1.8,10.6,30.6,8.6,3.3,12,0.189,3.7,-0.8,2.9,3.7,711,1538,0.462,145,414,0.35,566,1124,0.504,0.509,594,675,0.88,57,476,533,214,88,76,218,159,2161
20685,2011,Devin Ebanks,SG,21,LAL,20,0,118,19.4,0.507,0.098,0.451,14.9,11.1,13,2.8,1.8,3.2,8.9,25.9,0.2,0.2,0.4,0.144,-1.8,-2.5,-4.3,-0.1,21,51,0.412,2,5,0.4,19,46,0.413,0.431,18,23,0.783,15,12,27,2,4,5,6,7,62
20686,2011,Wayne Ellington,SG,23,MIN,62,8,1181,8.6,0.488,0.305,0.134,2.4,7.9,5.1,9.4,1.2,0.2,11.2,17.1,0.1,0.1,0.3,0.01,-2.2,-2.3,-4.6,-0.8,160,397,0.403,48,121,0.397,112,276,0.406,0.463,42,53,0.792,26,82,108,72,28,3,53,85,410
20687,2011,Monta Ellis,SG,25,GSW,80,80,3227,18.6,0.536,0.235,0.268,1.5,8.5,4.9,23.4,2.6,0.5,12.3,28.1,4.3,1.7,6,0.089,2,-1.8,0.2,1.8,726,1611,0.451,137,379,0.361,589,1232,0.478,0.493,340,431,0.789,44,237,281,450,168,23,252,203,1929
20688,2011,Francisco Elson,C,34,UTA,62,1,610,8.9,0.529,0,0.274,6.9,16,11.4,7.9,1.8,1.9,20.2,11.9,0.1,0.5,0.6,0.046,-3.5,0.4,-3.1,-0.2,54,113,0.478,0,0,,54,113,0.478,0.478,26,31,0.839,35,80,115,33,21,14,32,84,134
20689,2011,Melvin Ely,C,32,DEN,30,2,366,8.3,0.573,0,0.412,8.8,14.4,11.7,5.3,0.5,2.3,18.9,9,0.3,0.3,0.6,0.083,-2,1,-1,0.1,28,51,0.549,0,0,,28,51,0.549,0.549,13,21,0.619,27,47,74,14,4,11,14,50,69
20690,2011,Semih Erden,C,24,TOT,41,8,595,10.3,0.593,0,0.541,7.9,15.8,12.1,5.1,1.3,3.1,19.8,13.7,0.3,1.1,1.4,0.115,-3,2.5,-0.5,0.2,62,111,0.559,0,0,,62,111,0.559,0.559,39,60,0.65,37,81,118,20,15,24,34,104,163
20691,2011,Semih Erden,C,24,BOS,37,7,531,10.8,0.621,0,0.557,7.6,16.6,12.4,5.5,1.3,3.1,20.9,13.8,0.4,1,1.4,0.128,-2.7,2.8,0.1,0.3,58,97,0.598,0,0,,58,97,0.598,0.598,34,54,0.63,31,76,107,19,13,21,32,92,150
20692,2011,Semih Erden,C,24,CLE,4,1,64,6.2,0.391,0,0.429,10.5,9.2,9.9,2.3,1.6,3.6,10.7,13.2,0,0,0,0.002,-5.5,0.1,-5.3,-0.1,4,14,0.286,0,0,,4,14,0.286,0.286,5,6,0.833,6,5,11,1,2,3,2,12,13
20693,2011,Jeremy Evans,SF,23,UTA,49,3,463,18.8,0.678,0.009,0.322,9.3,16.1,12.6,8.5,1.9,3,12.6,14.9,1.2,0.4,1.6,0.167,1,0.2,1.2,0.4,76,115,0.661,0,1,0,76,114,0.667,0.661,26,37,0.703,36,61,97,24,17,17,19,50,178
20694,2011,Maurice Evans,SF,32,TOT,73,24,1549,9.1,0.513,0.394,0.137,3.9,8,5.9,4.5,1.1,0.7,6.8,14.2,1,0.7,1.7,0.054,-1.3,-1.6,-2.9,-0.4,177,424,0.417,55,167,0.329,122,257,0.475,0.482,52,58,0.897,52,104,156,45,34,14,33,129,461
20695,2011,Maurice Evans,SF,32,ATL,47,12,837,7.5,0.492,0.443,0.139,3.3,8.7,6,5.4,1,0.5,6.6,13,0.3,0.6,0.9,0.05,-2.1,-1.3,-3.4,-0.3,79,201,0.393,28,89,0.315,51,112,0.455,0.463,24,28,0.857,23,61,84,30,16,5,15,74,210
20696,2011,Maurice Evans,SF,32,WAS,26,12,712,10.9,0.531,0.35,0.135,4.5,7.1,5.8,3.4,1.3,1,7.1,15.8,0.7,0.2,0.9,0.058,-0.4,-1.9,-2.4,-0.1,98,223,0.439,27,78,0.346,71,145,0.49,0.5,28,30,0.933,29,43,72,15,18,9,18,55,251
20697,2011,Reggie Evans,PF,30,TOR,30,18,798,12.4,0.466,0.01,0.854,17.2,34.4,25.6,6.4,1.9,0.6,21.6,10.1,0.5,0.8,1.3,0.077,-1.8,1.4,-0.4,0.3,42,103,0.408,0,1,0,42,102,0.412,0.408,48,88,0.545,119,226,345,38,29,6,39,89,132
20698,2011,Tyreke Evans,SG,21,SAC,57,53,2107,14.4,0.482,0.159,0.285,2.4,12.7,7.4,24.9,2,1,14.9,25.3,-0.1,1.7,1.6,0.036,-0.6,0.1,-0.5,0.8,382,933,0.409,43,148,0.291,339,785,0.432,0.432,205,266,0.771,46,229,275,319,85,30,184,143,1012
20699,2011,Patrick Ewing,SF,26,NOH,7,0,19,0.6,0.222,0.4,0.8,6.4,6.4,6.4,14.2,0,4.4,12.9,19.5,-0.1,0,-0.1,-0.158,-8.7,-0.6,-9.3,0,0,5,0,0,2,0,0,3,0,0,3,4,0.75,1,1,2,2,0,1,1,1,3
20700,2011,Christian Eyenga,SF,21,CLE,44,18,947,9,0.476,0.297,0.092,3.2,12,7.5,6.2,1.9,2.3,12.9,17.5,-0.8,0.5,-0.3,-0.016,-3.6,-0.1,-3.7,-0.4,130,306,0.425,25,91,0.275,105,215,0.488,0.466,18,28,0.643,27,96,123,35,34,28,47,78,303
20701,2011,Jordan Farmar,PG,24,NJN,73,18,1796,14.1,0.504,0.467,0.154,1.5,10.1,5.7,34.9,1.8,0.3,16.7,21.6,0.8,1,1.9,0.05,1.2,-2.1,-0.9,0.5,255,651,0.392,109,304,0.359,146,347,0.421,0.475,82,100,0.82,24,149,173,368,62,6,139,128,701
20702,2011,Derrick Favors,PF,19,TOT,78,27,1535,13.8,0.542,0,0.416,12.9,19.1,16,4.2,1,3.5,13.5,17.1,1.5,1.4,2.9,0.091,-2.1,0,-2.1,0,215,416,0.517,0,0,,215,416,0.517,0.517,103,173,0.595,171,241,412,39,29,68,77,246,533
20703,2011,Derrick Favors,PF,19,NJN,56,23,1091,12.6,0.54,0,0.42,13.3,19.1,16.1,3.2,0.9,2.9,14.6,16.3,0.9,1,1.9,0.083,-2.5,-0.2,-2.7,-0.2,141,276,0.511,0,0,,141,276,0.511,0.511,71,116,0.612,126,171,297,21,18,41,56,183,353
20704,2011,Derrick Favors,PF,19,UTA,22,4,444,16.8,0.545,0,0.407,12.1,19.2,15.6,6.7,1.3,4.9,11.3,19.2,0.6,0.4,1,0.11,-1.1,0.5,-0.7,0.1,74,140,0.529,0,0,,74,140,0.529,0.529,32,57,0.561,45,70,115,18,11,27,21,63,180
20705,2011,Raymond Felton,PG-SG,26,TOT,75,54,2737,16.6,0.524,0.327,0.24,2,9.2,5.6,35.8,2.3,0.3,16.6,21.6,3.6,1.8,5.4,0.094,2,-1.7,0.3,1.6,427,1005,0.425,116,329,0.353,311,676,0.46,0.483,194,241,0.805,48,221,269,625,125,11,221,150,1164
20706,2011,Raymond Felton,PG,26,NYK,54,54,2074,17.3,0.524,0.335,0.226,2.2,8.6,5.3,37.3,2.3,0.4,16.7,22.6,2.9,1.2,4,0.093,2.3,-2,0.3,1.2,339,801,0.423,88,268,0.328,251,533,0.471,0.478,157,181,0.867,40,154,194,488,97,11,176,113,923
20707,2011,Raymond Felton,SG,26,DEN,21,0,663,14.7,0.523,0.299,0.294,1.4,11.3,6.5,31.1,2.1,0,16.3,18.5,0.7,0.6,1.3,0.097,0.9,-0.5,0.4,0.4,88,204,0.431,28,61,0.459,60,143,0.42,0.5,37,60,0.617,8,67,75,137,28,0,45,37,241
20708,2011,Rudy Fernandez,SG,25,POR,78,3,1821,13.4,0.522,0.628,0.254,2.4,9.5,5.8,16.9,2.6,0.6,12.1,18.7,2,1.8,3.8,0.1,1.5,-0.6,0.9,1.3,213,575,0.37,116,361,0.321,97,214,0.453,0.471,126,146,0.863,37,135,172,193,87,14,88,134,668
20709,2011,Kyrylo Fesenko,C,24,UTA,53,1,456,5.8,0.441,0.01,0.46,8.9,19.8,14.3,5.9,0.5,2.9,17.2,14.6,-0.4,0.3,-0.1,-0.011,-5.7,-0.8,-6.5,-0.5,44,100,0.44,0,1,0,44,99,0.444,0.44,18,46,0.391,34,74,108,18,4,16,25,90,106
20710,2011,Landry Fields,SG,22,NYK,82,81,2541,13.5,0.598,0.364,0.244,4.7,18.9,11.7,9,1.6,0.5,13.8,13.5,3.4,1.8,5.3,0.1,0.5,0.1,0.6,1.7,299,602,0.497,86,219,0.393,213,383,0.556,0.568,113,147,0.769,105,416,521,155,80,17,107,114,797
20711,2011,Derek Fisher,PG,36,LAL,82,82,2297,8.9,0.486,0.301,0.195,0.7,6.6,3.7,14,2.3,0.3,10.9,12.8,1.2,2.5,3.7,0.078,-1.6,0.3,-1.2,0.4,206,529,0.389,63,159,0.396,143,370,0.386,0.449,83,103,0.806,14,138,152,224,99,8,70,192,558
20712,2011,Jonny Flynn,PG,21,MIN,53,8,983,7.1,0.444,0.338,0.142,1.3,7.5,4.3,27.6,1.7,0.2,26.4,18.5,-1.6,0.2,-1.3,-0.064,-4.4,-2.8,-7.2,-1.3,108,296,0.365,31,100,0.31,77,196,0.393,0.417,32,42,0.762,12,65,77,182,34,3,113,58,279
20713,2011,Gary Forbes,SF,25,DEN,63,11,791,11.7,0.524,0.212,0.319,4.2,12.5,8.5,9.7,1.5,0.6,12.9,20.1,0.3,0.7,0.9,0.055,-1.9,-1.1,-3,-0.2,124,273,0.454,19,58,0.328,105,215,0.488,0.489,59,87,0.678,28,88,116,49,23,6,46,77,326
20714,2011,T.J. Ford,PG,27,IND,41,3,773,9.9,0.434,0.136,0.203,2.5,9.1,5.8,28.4,2.3,0.8,19.7,18.3,-0.7,0.8,0.2,0.011,-3.5,-0.3,-3.8,-0.3,91,236,0.386,6,32,0.188,85,204,0.417,0.398,35,48,0.729,17,64,81,141,35,8,63,69,223
20715,2011,Jeff Foster,C,34,IND,56,3,940,14.3,0.497,0.018,0.287,19.1,22.3,20.7,7.3,1.3,2.4,12.1,10.1,1.6,1.4,3,0.152,-0.2,2.3,2.1,1,80,167,0.479,0,3,0,80,164,0.488,0.479,27,48,0.563,160,190,350,46,24,31,26,127,187
20716,2011,Randy Foye,SG,27,LAC,63,24,1551,11.4,0.516,0.409,0.281,1,6.7,3.9,17.5,1.6,1.1,13.7,19.9,0.9,0.8,1.7,0.051,-0.8,-1.8,-2.6,-0.2,206,531,0.388,71,217,0.327,135,314,0.43,0.455,133,149,0.893,13,90,103,170,47,21,95,122,616
20717,2011,Channing Frye,PF,27,PHO,77,64,2541,12.8,0.557,0.53,0.129,3,20.4,11.7,5.7,0.9,2.3,7.7,16.9,2.7,2.1,4.7,0.09,0.7,0.5,1.2,2,358,829,0.432,171,439,0.39,187,390,0.479,0.535,89,107,0.832,65,448,513,96,46,79,73,272,976
20718,2011,Dan Gadzuric,C-PF,32,TOT,42,9,463,9.9,0.419,0.008,0.209,17.2,16.4,16.8,4.5,1.4,4.8,17.1,16.5,-0.3,0.4,0.1,0.014,-4.6,0.6,-4,-0.2,54,129,0.419,0,1,0,54,128,0.422,0.419,10,27,0.37,71,64,135,14,13,29,29,91,118
20719,2011,Dan Gadzuric,C,32,GSW,28,4,297,10.2,0.419,0.011,0.159,19.8,12.9,16.4,5.3,1.7,4.6,18.2,17.1,-0.2,0.2,0.1,0.013,-3.7,0.4,-3.3,-0.1,37,88,0.42,0,1,0,37,87,0.425,0.42,5,14,0.357,53,33,86,11,10,18,21,63,79
20720,2011,Dan Gadzuric,PF,32,NJN,14,5,166,9.1,0.417,0,0.317,12.5,22.7,17.4,2.9,1,5.1,14.6,15.3,-0.2,0.2,0.1,0.015,-6.2,1,-5.2,-0.1,17,41,0.415,0,0,,17,41,0.415,0.415,5,13,0.385,18,31,49,3,3,11,8,28,39
20721,2011,Sundiata Gaines,PG,24,TOT,24,0,301,11.3,0.459,0.362,0.343,4.9,10,7.4,22.8,2.8,0.3,18.3,22.1,-0.3,0.2,-0.1,-0.015,-1.6,-1.3,-2.9,-0.1,42,105,0.4,9,38,0.237,33,67,0.493,0.443,18,36,0.5,13,25,38,42,16,1,27,25,111
20722,2011,Sundiata Gaines,PG,24,MIN,8,0,65,4.9,0.398,0.273,0.455,1.7,8.8,5.1,13.7,2.3,0,18.5,21.2,-0.2,0,-0.1,-0.102,-6.3,-2.4,-8.7,-0.1,7,22,0.318,2,6,0.333,5,16,0.313,0.364,5,10,0.5,1,5,6,6,3,0,6,4,21
20723,2011,Sundiata Gaines,PG,24,TOR,6,0,90,9.3,0.465,0.429,0.171,2.6,8.1,5.3,19.5,2.3,0.8,17.5,22.7,-0.1,0,-0.1,-0.05,-2,-2.6,-4.6,-0.1,15,35,0.429,3,15,0.2,12,20,0.6,0.471,2,6,0.333,2,6,8,11,4,1,8,10,35
20724,2011,Sundiata Gaines,PG,24,NJN,10,0,146,15.3,0.484,0.354,0.417,7.9,11.7,9.7,28.9,3.3,0,18.6,22.2,0,0.1,0.1,0.046,0.7,0,0.8,0.1,20,48,0.417,4,17,0.235,16,31,0.516,0.458,11,20,0.55,10,14,24,25,9,0,13,11,55
20725,2011,Danilo Gallinari,PF-SF,22,TOT,62,60,2104,15.7,0.597,0.458,0.611,3.2,13.4,8.3,7.4,1.2,0.9,9.3,18.9,4.9,1.2,6.1,0.139,2.1,-1.6,0.5,1.3,265,640,0.414,103,293,0.352,162,347,0.467,0.495,337,391,0.862,59,246,305,104,51,27,83,144,970
20726,2011,Danilo Gallinari,PF,22,NYK,48,48,1671,15.6,0.6,0.47,0.57,3.3,12.5,7.8,7.4,1.1,0.8,8.4,18.5,4.2,0.7,4.9,0.14,2.4,-2,0.5,1,211,509,0.415,83,239,0.347,128,270,0.474,0.496,259,290,0.893,48,181,229,82,38,18,58,117,764
20727,2011,Danilo Gallinari,SF,22,DEN,14,12,433,15.9,0.587,0.412,0.771,3,16.8,10.1,7.5,1.5,1.6,12.5,20.6,0.7,0.5,1.2,0.133,0.7,-0.2,0.6,0.3,54,131,0.412,20,54,0.37,34,77,0.442,0.489,78,101,0.772,11,65,76,22,13,9,25,27,206
20728,2011,Francisco Garcia,SF,29,SAC,58,34,1386,13.5,0.551,0.472,0.16,1.9,9.2,5.5,8,1.9,2.6,8.1,17.3,1.9,1.1,3,0.104,0.6,0,0.7,0.9,207,475,0.436,81,224,0.362,126,251,0.502,0.521,65,76,0.855,24,109,133,71,51,49,45,126,560
20729,2011,Kevin Garnett,PF,34,BOS,71,71,2220,20.6,0.575,0.006,0.264,4.9,28.7,17.5,13.5,2.3,2,11.1,22.3,3.4,5.6,9,0.194,0,4.1,4,3.4,434,822,0.528,1,5,0.2,433,817,0.53,0.529,187,217,0.862,83,548,631,171,95,57,115,148,1056
20730,2011,Marc Gasol,C,26,MEM,81,81,2586,16.8,0.58,0.01,0.425,7.1,19.4,13.1,11.6,1.5,4.3,15.1,16.9,4,3.9,7.9,0.146,0.2,3.4,3.6,3.6,364,691,0.527,3,7,0.429,361,684,0.528,0.529,220,294,0.748,154,415,569,200,74,136,146,265,951
20731,2011,Pau Gasol,C,30,LAL,82,82,3037,23.3,0.589,0.003,0.384,10.3,20.5,15.6,15.1,0.8,3.3,9.8,21.8,10,4.7,14.7,0.232,3,2.2,5.3,5.6,593,1120,0.529,1,3,0.333,592,1117,0.53,0.53,354,430,0.823,268,568,836,273,48,130,142,203,1541
20732,2011,Rudy Gay,SF,24,MEM,54,54,2152,17.8,0.548,0.166,0.277,4.5,14.2,9.3,11.6,2.2,2.2,12.2,23.3,2.7,2.9,5.5,0.123,1.4,1.4,2.7,2.6,409,869,0.471,57,144,0.396,352,725,0.486,0.503,194,241,0.805,82,254,336,153,91,58,135,131,1069
20733,2011,Alonzo Gee,SG,23,TOT,56,34,1118,10.8,0.544,0.193,0.348,6.2,12.7,9.3,5.4,1.8,1.2,15.3,14.5,0.5,0.6,1,0.045,-2.2,-0.1,-2.3,-0.1,121,264,0.458,17,51,0.333,104,213,0.488,0.491,72,92,0.783,62,120,182,38,40,18,55,94,331
20734,2011,Alonzo Gee,SG,23,SAS,5,0,18,-2.1,0.333,0,0,13.2,6.3,9.7,0,0,7.9,50,15.3,-0.1,0,-0.1,-0.175,-12.1,1.4,-10.6,0,1,3,0.333,0,0,,1,3,0.333,0.333,0,0,,2,1,3,0,0,2,3,3,2
20735,2011,Alonzo Gee,SG,23,WAS,11,5,127,9.9,0.496,0.074,0.444,9.5,10.3,9.9,5.9,2.8,0,19.9,14,0,0.1,0.1,0.023,-3.1,-0.4,-3.4,0,12,27,0.444,0,2,0,12,25,0.48,0.444,8,12,0.667,11,11,22,5,7,0,8,10,32
20736,2011,Alonzo Gee,SG,23,CLE,40,29,973,11.1,0.552,0.209,0.342,5.6,13.1,9.3,5.5,1.7,1.3,14,14.6,0.6,0.5,1,0.052,-1.9,-0.1,-2,0,108,234,0.462,17,49,0.347,91,185,0.492,0.498,64,80,0.8,49,108,157,33,33,16,44,81,297
20737,2011,Paul George,SG,20,IND,61,19,1265,13,0.542,0.349,0.256,3.3,16.3,9.8,8.3,2.5,1.5,13.7,17.8,0.5,1.9,2.4,0.091,-1.2,1.2,0,0.6,179,395,0.453,41,138,0.297,138,257,0.537,0.505,77,101,0.762,37,187,224,65,62,26,70,127,476
20738,2011,Daniel Gibson,SG,24,CLE,67,15,1865,13.2,0.533,0.444,0.247,1.4,9.7,5.5,18.3,1.3,0.9,9.9,19.7,2,0.4,2.4,0.062,1,-2,-1,0.5,264,660,0.4,118,293,0.403,146,367,0.398,0.489,134,163,0.822,24,153,177,201,48,21,80,154,780
20739,2011,Taj Gibson,PF,25,CHI,80,19,1742,14.3,0.502,0.016,0.295,11.2,19.4,15.4,5.3,1.2,4.6,11.1,16.8,1.4,3.8,5.2,0.143,-2.7,2.8,0,0.9,234,502,0.466,1,8,0.125,233,494,0.472,0.467,100,148,0.676,162,296,458,58,39,106,71,203,569
20740,2011,Manu Ginobili,SG,33,SAS,80,79,2426,21.7,0.581,0.433,0.403,2.1,11.8,7.1,26.4,2.6,0.8,12.7,26,6.6,3.2,9.9,0.195,4.9,0.4,5.3,4.5,441,1018,0.433,154,441,0.349,287,577,0.497,0.509,357,410,0.871,42,253,295,393,123,28,174,163,1393
20741,2011,Ryan Gomes,SF,28,LAC,76,62,2095,9,0.504,0.418,0.168,3.4,10.7,7.1,8.5,1.5,0.4,9.2,12.7,1.3,1.2,2.5,0.057,-1,-0.1,-1.1,0.5,207,505,0.41,72,211,0.341,135,294,0.459,0.481,61,85,0.718,61,193,254,118,62,12,55,159,547
20742,2011,Drew Gooden,PF,29,MIL,35,18,860,15.9,0.487,0.055,0.282,9.6,22.9,16.1,10.3,1.3,1.6,10.2,24.6,0.3,1.5,1.8,0.101,-2.3,0.8,-1.5,0.1,156,362,0.431,3,20,0.15,153,342,0.447,0.435,81,102,0.794,73,165,238,47,21,18,46,98,396
20743,2011,Ben Gordon,SG,27,DET,82,27,2131,12.4,0.548,0.345,0.208,2.2,9.3,5.6,13.2,1.2,0.6,14.4,21.5,1.3,0.3,1.7,0.037,0.1,-2.6,-2.5,-0.3,339,770,0.44,107,266,0.402,232,504,0.46,0.51,136,160,0.85,41,154,195,171,48,16,141,178,921
20744,2011,Eric Gordon,SG,22,LAC,56,56,2112,18.5,0.566,0.307,0.367,2.5,6.6,4.5,20.7,1.7,0.7,12,26.5,4.2,1.1,5.3,0.12,3.3,-2,1.3,1.7,427,949,0.45,106,291,0.364,321,658,0.488,0.506,287,348,0.825,45,119,164,244,71,18,151,115,1247
20745,2011,Marcin Gortat,C,26,TOT,80,14,2032,17.8,0.594,0.007,0.32,8.5,27.4,18,5.5,0.9,3.3,10.5,17.1,3.7,2.7,6.4,0.152,-1,1.7,0.7,1.4,338,603,0.561,1,4,0.25,337,599,0.563,0.561,140,193,0.725,148,483,631,70,36,91,81,188,817
20746,2011,Marcin Gortat,C,26,ORL,25,2,396,13.7,0.562,0,0.222,11.5,23,17.4,6.8,0.9,4.1,16,12.4,0.5,0.8,1.3,0.157,-2.1,3.8,1.7,0.4,44,81,0.543,0,0,,44,81,0.543,0.543,12,18,0.667,38,80,118,17,7,21,17,52,100
20747,2011,Marcin Gortat,C,26,PHO,55,12,1636,18.8,0.598,0.008,0.335,7.8,28.5,18.1,5.2,0.9,3.2,9.7,18.3,3.2,1.9,5.1,0.151,-0.7,1.2,0.5,1,294,522,0.563,1,4,0.25,293,518,0.566,0.564,128,175,0.731,110,403,513,53,29,70,64,136,717
20748,2011,Joey Graham,SF,28,CLE,39,8,586,7.7,0.518,0.168,0.201,1.5,15.3,8.2,5.2,0.5,0.9,12.6,17.2,-0.2,0.1,0,-0.004,-4.7,-2.4,-7.1,-0.8,82,179,0.458,9,30,0.3,73,149,0.49,0.483,29,36,0.806,8,76,84,18,6,7,28,73,202
20749,2011,Stephen Graham,SG,28,NJN,59,28,959,4.4,0.457,0.105,0.19,2,13.4,7.6,6.5,0.8,0.1,14.9,12.3,-0.7,0.4,-0.3,-0.014,-5.3,-0.7,-6,-0.9,81,200,0.405,5,21,0.238,76,179,0.425,0.418,31,38,0.816,17,106,123,40,14,1,38,106,198
